_id,titulo_2,titulo,distance
63cea8919c697f5977f58878,Automated Reasoning Support for Ontology Development,An ontology model for maintenance strategy selection and assessment,0.5461821109
63cea8999c697f5977f588b4,Automated Reasoning Support for Ontology Development,Compliance management ontology – a shared conceptualization for research and practice in compliance management,0.5792777389
63cea8b09c697f5977f58963,Automated Reasoning Support for Ontology Development,Ontology Generation from Social Networks,0.8829495311
63cea8e29c697f5977f58aae,Testing the Homoskedasticity/Heteroskedasticity of the Errors Using the White Test: Pattern Classification by k-Variances and Informational Criteria,Value Function Approximation through Sparse Bayesian Modeling,0.5031375885
63cea91f9c697f5977f58c3f,"
            iForm
          ","
            iForm
          ",3.0000001192
63cea9269c697f5977f58c7a,"
            iForm
          ",Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,0.5025395453
63cea9329c697f5977f58cd6,"
            iForm
          ",STR Transformer: A Cross-domain Transformer for Scene Text Recognition,0.6497679055
63cea95e9c697f5977f58dee,Multi-objective genetic learning of serial hierarchical fuzzy systems for large-scale problems,Multi-objective genetic learning of serial hierarchical fuzzy systems for large-scale problems,2.9999998808
63cea9cb9c697f5977f590b1,Full-duplex strategy for video object segmentation,Global video object segmentation with spatial constraint module,0.5052015185
63cea9e09c697f5977f5914a,Full-duplex strategy for video object segmentation,Full-duplex strategy for video object segmentation,2.9999998808
63ceaa4b9c697f5977f5940e,Point cloud completion via structured feature maps using a feedback network,Towards uniform point distribution in feature-preserving point cloud filtering,0.5821778923
63ceaa9f9c697f5977f5964f,Focusing on your subject: Deep subject-aware image composition recommendation networks,Focusing on your subject: Deep subject-aware image composition recommendation networks,2.9999997616
63ceaadf9c697f5977f597fb,Joint specular highlight detection and removal in single images via Unet-Transformer,Joint specular highlight detection and removal in single images via Unet-Transformer,3.0000001192
63ceab639c697f5977f59b67,Robust template feature matching method using motion-constrained DCF designed for visual navigation in asteroid landing,Integrated visual navigation based on angles-only measurements for asteroid final landing phase,0.6443753541
63ceabb19c697f5977f59d7a,DeepRadiation: An intelligent augmented reality platform for predicting urban energy performance just through 360 panoramic streetscape images utilizing various deep learning models,Caroline: An Autonomously Driving Vehicle for Urban Environments,0.5576127023
63ceabdc9c697f5977f59e83,Related Work,A survey of emerging patterns for supervised classification,0.5121663474
63ceabe19c697f5977f59ea2,Related Work,Related Work,2.9999996424
63ceac669c697f5977f5a215,A new evolutionary approach for computing Nash equilibria in bimatrix games with known support,Optimistic Selection Rule Better Than Majority Voting System,0.5542033762
63ceace29c697f5977f5a53d,An unsupervised approach to modeling personalized contexts of mobile users,An unsupervised approach to modeling personalized contexts of mobile users,3.0000001192
63ceace79c697f5977f5a561,An unsupervised approach to modeling personalized contexts of mobile users,Deep Gradient Learning for Efficient Camouflaged Object Detection,0.6128368676
63ceaebb27740e7cab343ba6,AMI Screening Using Linguistic Fuzzy Rules,Modelling of Fuzzy Peterson’s Syllogisms Related to Graded Peterson’s Cube of Opposition,0.5337947384
63ceaebc27740e7cab343baa,AMI Screening Using Linguistic Fuzzy Rules,On Modeling of Fuzzy Peterson’s Syllogisms Using Peterson’s Rules,0.6416180581
63ceaed127740e7cab343c4c,AMI Screening Using Linguistic Fuzzy Rules,AMI Screening Using Linguistic Fuzzy Rules,2.9999999404
63ceaee727740e7cab343cfb,AMI Screening Using Linguistic Fuzzy Rules,Intelligent Mixed Reality for the Creation of Ambient Assisted Living,0.5689384118
63ceaf1427740e7cab343e1c,Optimizing coverage performance of multiple random path-planning robots,Optimizing coverage performance of multiple random path-planning robots,3.0000001192
63ceaf5727740e7cab343fec,Meaning in Artificial Agents: The Symbol Grounding Problem Revisited,Meaning in Artificial Agents: The Symbol Grounding Problem Revisited,3.0000003576
63ceaf9b27740e7cab3441bc,Coevolution in Cartesian Genetic Programming,Coevolution in Cartesian Genetic Programming,3.0000001788
63ceafc327740e7cab3442ba,An Online Kernel-Based Clustering Approach for Value Function Approximation,Stock Market Trading Agent Using On-Policy Reinforcement Learning Algorithms,0.6113664806
63ceafdf27740e7cab344394,An Online Kernel-Based Clustering Approach for Value Function Approximation,Value Function Approximation through Sparse Bayesian Modeling,0.5803322792
63ceb04927740e7cab34464a,Message from the Editor-in-Chief,An advantage actor-critic algorithm for robotic motion planning in dense and dynamic scenarios,0.5173952579
63ceb06827740e7cab34473a,Message from the Editor-in-Chief,Causal Logic Programming,0.5773083568
63ceb09b27740e7cab34487d,Variational Bayes Inference for Logic-Based Probabilistic Models on BDDs,Semantic and geometric reasoning for robotic grasping: a probabilistic logic approach,0.5608590543
63ceb0ac27740e7cab3448f4,Variational Bayes Inference for Logic-Based Probabilistic Models on BDDs,Variational Bayes Inference for Logic-Based Probabilistic Models on BDDs,2.9999999404
63ceb0b527740e7cab34493a,Variational Bayes Inference for Logic-Based Probabilistic Models on BDDs,Modal Hybrid Logics,0.507561177
63ceb0f927740e7cab344ac2,On Fuzzy Clustering of Data Streams with Concept Drift,On Fuzzy Clustering of Data Streams with Concept Drift,3.000000596
63ceb0f927740e7cab344ac4,On Fuzzy Clustering of Data Streams with Concept Drift,On Resources Optimization in Fuzzy Clustering of Data Streams,0.7985182703
63ceb0f927740e7cab344ac6,On Fuzzy Clustering of Data Streams with Concept Drift,On Pre-processing Algorithms for Data Stream,0.8155662417
63ceb13a27740e7cab344c90,A visualized soundscape prediction model for design processes in urban parks,A visualized soundscape prediction model for design processes in urban parks,2.9999998808
63ceb17927740e7cab344df9,On Resources Optimization in Fuzzy Clustering of Data Streams,Towards improving feature extraction and classification for activity recognition on streaming data,0.50055103
63ceb18227740e7cab344e3f,On Resources Optimization in Fuzzy Clustering of Data Streams,Adaptation of Decision Trees for Handling Concept Drift,0.8112968802
63ceb18527740e7cab344e5c,On Resources Optimization in Fuzzy Clustering of Data Streams,On Fuzzy Clustering of Data Streams with Concept Drift,0.7985182703
63ceb18627740e7cab344e5e,On Resources Optimization in Fuzzy Clustering of Data Streams,On Resources Optimization in Fuzzy Clustering of Data Streams,2.9999999404
63ceb18627740e7cab344e60,On Resources Optimization in Fuzzy Clustering of Data Streams,On Pre-processing Algorithms for Data Stream,0.6380785704
63ceb18627740e7cab344e64,On Resources Optimization in Fuzzy Clustering of Data Streams,A New Fuzzy Classifier for Data Streams,1.2205827832
63ceb1c727740e7cab34502c,A Voronoi diagram approach for detecting defects in 3D printed fiber-reinforced polymers from microscope images,A Voronoi diagram approach for detecting defects in 3D printed fiber-reinforced polymers from microscope images,2.9999998808
63ceb20c27740e7cab3451f6,On Pre-processing Algorithms for Data Stream,On Fuzzy Clustering of Data Streams with Concept Drift,0.8155662417
63ceb20d27740e7cab3451f8,On Pre-processing Algorithms for Data Stream,On Resources Optimization in Fuzzy Clustering of Data Streams,0.6380785704
63ceb20f27740e7cab345208,On Pre-processing Algorithms for Data Stream,Exponential Fuzzy C-Means for Collaborative Filtering,0.6215668619
63ceb25d27740e7cab3453c6,A conservative level set method for liquid-gas flows with application in liquid jet atomisation,A conservative level set method for liquid-gas flows with application in liquid jet atomisation,3.0000004768
63ceb29f27740e7cab345578,Value Function Approximation through Sparse Bayesian Modeling,Testing the Homoskedasticity/Heteroskedasticity of the Errors Using the White Test: Pattern Classification by k-Variances and Informational Criteria,0.5031375885
63ceb30227740e7cab34581b,AR assistance for efficient dynamic target search,Search and rescue with sparsely connected swarms,0.5016431063
63ceb32027740e7cab3458c0,A New Fuzzy Classifier for Data Streams,Towards improving feature extraction and classification for activity recognition on streaming data,0.5728467703
63ceb32927740e7cab345906,A New Fuzzy Classifier for Data Streams,Adaptation of Decision Trees for Handling Concept Drift,0.8011134863
63ceb32d27740e7cab345925,A New Fuzzy Classifier for Data Streams,On Resources Optimization in Fuzzy Clustering of Data Streams,1.2205827832
63ceb32e27740e7cab345928,A New Fuzzy Classifier for Data Streams,A New Fuzzy Classifier for Data Streams,3.0000001192
63ceb37227740e7cab345ae1,Integrated visual navigation based on angles-only measurements for asteroid final landing phase,Robust template feature matching method using motion-constrained DCF designed for visual navigation in asteroid landing,0.6443753541
63ceb37427740e7cab345af3,Integrated visual navigation based on angles-only measurements for asteroid final landing phase,Integrated visual navigation based on angles-only measurements for asteroid final landing phase,3.0
63ceb3ba27740e7cab345cbe,A survey of urban visual analytics: Advances and future directions,A survey of urban visual analytics: Advances and future directions,2.9999998808
63ceb3ff27740e7cab345e89,Computing with Infinite Argumentation Frameworks: The Case of AFRAs,Computing with Infinite Argumentation Frameworks: The Case of AFRAs,3.0000001192
63ceb40b27740e7cab345edf,Computing with Infinite Argumentation Frameworks: The Case of AFRAs,Word Equations with One Unknown,0.5102567375
63ceb44627740e7cab346054,Systemic Risk and Security Management,Systemic Risk and Security Management,3.0000001192
63ceb45427740e7cab3460be,Systemic Risk and Security Management,Cognitive Abilities in Agents,0.7971875966
63ceb4d227740e7cab3463e8,A Variable Neighbourhood Search Enhancement for the Shift Sequence Based Method of the Personal Scheduling in Hospitals,A Variable Neighbourhood Search Enhancement for the Shift Sequence Based Method of the Personal Scheduling in Hospitals,2.9999998212
63ceb50327740e7cab346519,Deep learning imaging features derived from kidney ultrasounds predict chronic kidney disease progression in children with posterior urethral valves,A Study on Fight Against COVID-19 from Latest Technological Intervention,0.5171904713
63ceb51827740e7cab3465b2,Deep learning imaging features derived from kidney ultrasounds predict chronic kidney disease progression in children with posterior urethral valves,Deep learning imaging features derived from kidney ultrasounds predict chronic kidney disease progression in children with posterior urethral valves,2.9999998808
63ceb55f27740e7cab34677c,An Evolutionary Algorithm for Skyline Query Optimization,An Evolutionary Algorithm for Skyline Query Optimization,2.999999702
63ceb59927740e7cab3468e8,Towards an OpenCL Implementation of Genetic Algorithms on GPUs,Scalability Model Based on the Concept of Granularity,0.5206897855
63ceb5a627740e7cab346946,Towards an OpenCL Implementation of Genetic Algorithms on GPUs,Towards an OpenCL Implementation of Genetic Algorithms on GPUs,2.9999996424
63ceb5af27740e7cab346986,Towards an OpenCL Implementation of Genetic Algorithms on GPUs,Parallel Distributed Genetic Algorithm for Expensive Multi-Objective Optimization Problems,0.6640994102
63ceb5cc27740e7cab346a24,Causal Logic Programming,An advantage actor-critic algorithm for robotic motion planning in dense and dynamic scenarios,0.5735773016
63ceb5e027740e7cab346ab7,Causal Logic Programming,Explaining Preferences and Preferring Explanations,0.6484793127
63ceb5e127740e7cab346abd,Causal Logic Programming,Enablers and Inhibitors in Causal Justifications of Logic Programs,0.5333050787
63ceb5e327740e7cab346acb,Causal Logic Programming,A Complexity Assessment for Queries Involving Sufficient and Necessary Causes,1.5365899503
63ceb63227740e7cab346cd8,Exponential Fuzzy C-Means for Collaborative Filtering,Exponential Fuzzy C-Means for Collaborative Filtering,3.0000001788
63ceb67927740e7cab346ea1,Geometric optimization for prey–predator strategies,Geometric optimization for prey–predator strategies,3.0000003576
63ceb6cb27740e7cab3470b8,Memetic algorithms based on local search chains for large scale continuous optimisation problems: MA-SSW-Chains,Study of the Influence of the Local Search Method in Memetic Algorithms for Large Scale Continuous Optimization Problems,0.7157621384
63ceb6cf27740e7cab3470d6,Memetic algorithms based on local search chains for large scale continuous optimisation problems: MA-SSW-Chains,Memetic Algorithm for Intense Local Search Methods Using Local Search Chains,1.4023486376
63ceb70727740e7cab347231,Development of a pulse control-type MEMS microrobot with a hardware neural network,Development of a pulse control-type MEMS microrobot with a hardware neural network,2.999999702
63ceb72c27740e7cab347305,Cooperative Multi-Agent Reinforcement Learning for Multi-Component Robotic Systems: guidelines for future research,The Advantage Regret-Matching Actor-Critic,0.6615318358
63ceb72d27740e7cab34730a,Cooperative Multi-Agent Reinforcement Learning for Multi-Component Robotic Systems: guidelines for future research,An advantage actor-critic algorithm for robotic motion planning in dense and dynamic scenarios,0.6508643478
63ceb74227740e7cab3473a0,Cooperative Multi-Agent Reinforcement Learning for Multi-Component Robotic Systems: guidelines for future research,The New Hardware Structure of the Emmy II Robot,0.641600579
63ceb74327740e7cab3473aa,Cooperative Multi-Agent Reinforcement Learning for Multi-Component Robotic Systems: guidelines for future research,Play Ms. Pac-Man Using an Advanced Reinforcement Learning Agent,0.6170717478
63ceb79527740e7cab3475bf,Artificial Intelligence In Materials Science: Application to Molecular and Particulate Simulations,Artificial Intelligence In Materials Science: Application to Molecular and Particulate Simulations,2.9999998808
63ceb7df27740e7cab347786,A New Class for Robotic Sailing: The Robotic Racing Micro Magic,A New Class for Robotic Sailing: The Robotic Racing Micro Magic,2.9999998808
63ceb82327740e7cab347932,Optimistic Selection Rule Better Than Majority Voting System,A new evolutionary approach for computing Nash equilibria in bimatrix games with known support,0.5542033762
63ceb82627740e7cab34794d,Optimistic Selection Rule Better Than Majority Voting System,Optimistic Selection Rule Better Than Majority Voting System,2.9999997616
63ceb86e27740e7cab347b14,VLP: A Survey on Vision-language Pre-training,VLP: A Survey on Vision-language Pre-training,3.0000001192
63ceb8b127740e7cab347cc0,Deep Gradient Learning for Efficient Camouflaged Object Detection,An unsupervised approach to modeling personalized contexts of mobile users,0.6128368676
63ceb8b927740e7cab347cfc,Deep Gradient Learning for Efficient Camouflaged Object Detection,Weakly-supervised object localization with gradient-pyramid feature,0.5836369693
63ceb8fc27740e7cab347ea0,Domain-Specific Bias Filtering for Single Labeled Domain Generalization,Domain-Specific Bias Filtering for Single Labeled Domain Generalization,2.9999999404
63ceb90127740e7cab347ec4,Domain-Specific Bias Filtering for Single Labeled Domain Generalization,Discrepant mutual learning fusion network for unsupervised domain adaptation on person re-identification,0.5414602458
63ceb90527740e7cab347ee3,Domain-Specific Bias Filtering for Single Labeled Domain Generalization,Learning and Domain Adaptation,0.7767550051
63ceb90b27740e7cab347f0c,Domain-Specific Bias Filtering for Single Labeled Domain Generalization,Weighted progressive alignment for multi-source domain adaptation,1.2077023089
63ceb90d27740e7cab347f1d,Domain-Specific Bias Filtering for Single Labeled Domain Generalization,Carton dataset synthesis method for loading-and-unloading carton detection based on deep learning,0.5332153291
63ceb91227740e7cab347f3d,Domain-Specific Bias Filtering for Single Labeled Domain Generalization,A domain adaptation method for bearing fault diagnosis using multiple incomplete source data,0.6169620901
63ceb94327740e7cab348066,A comprehensive survey on human pose estimation approaches,A comprehensive survey on human pose estimation approaches,2.9999999404
63ceb94827740e7cab348088,A comprehensive survey on human pose estimation approaches,Animal Pose Tracking: 3D Multimodal Dataset and Token-based Pose Optimization,0.6275831759
63ceb94a27740e7cab34809c,A comprehensive survey on human pose estimation approaches,Lightweight human pose estimation algorithm based on polarized self-attention,0.6656016111
63ceb95127740e7cab3480c7,A comprehensive survey on human pose estimation approaches,Monocular Omnidirectional Visual Odometry for Outdoor Ground Vehicles,0.5908747762
63ceb98a27740e7cab34822c,Pruning-aware Sparse Regularization for Network Pruning,Pruning-aware Sparse Regularization for Network Pruning,3.0000001192
63ceb99927740e7cab348292,Pruning-aware Sparse Regularization for Network Pruning,Import vertical characteristic of rain streak for single image deraining,0.5152257755
63ceb9b427740e7cab348319,Event-guided Multi-patch Network with Self-supervision for Non-uniform Motion Deblurring,Deep unfolding multi-scale regularizer network for image denoising,0.5836738944
63ceb9d327740e7cab3483f2,Event-guided Multi-patch Network with Self-supervision for Non-uniform Motion Deblurring,Event-guided Multi-patch Network with Self-supervision for Non-uniform Motion Deblurring,2.9999996424
63ceb9ed27740e7cab3484a6,Event-guided Multi-patch Network with Self-supervision for Non-uniform Motion Deblurring,Multi-scale lung tissue classification for interstitial lung diseases using learned Gabor filters,0.5052485466
63ceb9ef27740e7cab3484b3,Event-guided Multi-patch Network with Self-supervision for Non-uniform Motion Deblurring,Two-channel deep recursive multi-scale network based on multi-attention for no-reference image quality assessment,0.5663330108
63ceba2927740e7cab3485ce,AnimalTrack: A Benchmark for Multi-Animal Tracking in the Wild,Going Deeper than Tracking: A Survey of Computer-Vision Based Recognition of Animal Pain and Emotions,0.6127097011
63ceba2c27740e7cab3485e5,AnimalTrack: A Benchmark for Multi-Animal Tracking in the Wild,Leveraging temporal-aware fine-grained features for robust multiple object tracking,0.5750340521
63ceba4327740e7cab348635,AnimalTrack: A Benchmark for Multi-Animal Tracking in the Wild,DATaR: Depth Augmented Target Redetection using Kernelized Correlation Filter,0.5829877257
63ceba6227740e7cab348696,Recurrent Graph Neural Networks for Video Instance Segmentation,Global video object segmentation with spatial constraint module,0.5047368109
63ceba8327740e7cab34877c,Recurrent Graph Neural Networks for Video Instance Segmentation,Recurrent Graph Neural Networks for Video Instance Segmentation,3.0000003576
63ceba8327740e7cab34877e,Recurrent Graph Neural Networks for Video Instance Segmentation,Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,0.6073504239
63ceba8b27740e7cab3487b4,Recurrent Graph Neural Networks for Video Instance Segmentation,Vehicle re-identification based on keypoint segmentation of original image,0.5572193116
63cebaeb27740e7cab348941,Visual Superordinate Abstraction for Robust Concept Learning,Visual Superordinate Abstraction for Robust Concept Learning,2.9999995828
63cebb1527740e7cab348a27,Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,Semi-supervised 3D shape segmentation with multilevel consistency and part substitution,0.7474191487
63cebb2527740e7cab348a55,Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,Three-Stream Convolutional Neural Network for Human Fall Detection,0.5331279039
63cebb2a27740e7cab348a75,Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,Biomedical image classification based on a feature concatenation and ensemble of deep CNNs,0.5843123496
63cebb2b27740e7cab348a78,Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,A Brief Survey and an Application of Semantic Image Segmentation for Autonomous Driving,0.8466796577
63cebb3927740e7cab348ad6,Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,"
            iForm
          ",0.5025395453
63cebb4027740e7cab348b04,Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,Recurrent Graph Neural Networks for Video Instance Segmentation,0.6073504239
63cebb4027740e7cab348b06,Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,3.0000001192
63cebb4427740e7cab348b1e,Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,Multi-branch aware module with channel shuffle pixel-wise attention for lightweight image super-resolution,0.5752100125
63cebb4827740e7cab348b3c,Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,Vehicle re-identification based on keypoint segmentation of original image,0.7031003833
63cebb4e27740e7cab348b63,Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,MAN and CAT: mix attention to nn and concatenate attention to YOLO,0.5816337988
63cebb5627740e7cab348b9d,Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,Multiple Predominant Instruments Recognition in Polyphonic Music Using Spectro/Modgd-gram Fusion,0.5975035727
63cebb5c27740e7cab348bc7,Robots Understanding Contextual Information in Human-Centered Environments Using Weakly Supervised Mask Data Distillation,A deep learning based dual encoder–decoder framework for anatomical structure segmentation in chest X-ray images,0.7230564058
